order_no,order_qty,ind_price,sales,order_date,status,quarter,month,year,product_type,product_code,cust_nm,country,order_size
10270,31,98,3038,41493,Shipped,3,8,2013,Cars,S12_3148,Mini Gifts Distributors Ltd.,USA,Medium
10271,39,97,3783,41542,Shipped,3,9,2013,Cars,S12_3148,Euro Shopping Channel,Spain,Medium
10272,30,100,3000,41567,Shipped,4,10,2013,Cars,S12_3148,"Dragon Souveniers, Ltd.",Singapore,Medium
10273,46,100,4600,41585,Shipped,4,11,2013,Cars,S12_3148,L'ordine Souveniers,Italy,Large
10274,31,98,3038,41591,Shipped,4,11,2013,Cars,S12_3148,Mini Creations Ltd.,USA,Medium
10275,21,97,2037,41601,Shipped,4,11,2013,Cars,S12_3148,Super Scale Inc.,USA,Small
10276,22,100,2200,41639,Shipped,4,12,2014,Cars,S12_3148,"Saveley & Henriot, Co.",France,Small
10277,29,100,2900,41683,Shipped,1,2,2014,Cars,S12_3148,"Clover Collections, Co.",Ireland,Medium
10278,41,98,4018,41712,Disputed,1,3,2014,Cars,S12_3148,"Blauer See Auto, Co.",Germany,Large
10279,22,97,2134,41761,Shipped,2,5,2014,Cars,S12_3148,Suominen Souveniers,Finland,Small
10280,23,100,2300,41838,Shipped,3,7,2014,Cars,S12_3148,DCCS Inc.,USA,Small
10281,26,100,2600,41872,Shipped,3,8,2014,Cars,S12_3148,Mini Gifts Distributors Ltd.,USA,Medium
10282,22,98,2156,41890,Shipped,3,9,2014,Cars,S12_3148,Amica Models & Co.,Italy,Small
10283,31,97,3007,41923,In Process,4,10,2014,Cars,S12_3148,"AV Stores, Co.",UK,Medium
10284,42,100,4200,41932,Shipped,4,10,2014,Cars,S12_3148,Heintze Collectables,Denmark,Large
10285,26,53.33,1386.58,41949,Shipped,4,11,2014,Cars,S12_3148,Micro Games Inc,USA,Medium
10286,31,98,3038,41949,Shipped,4,11,2014,Cars,S12_3148,"La Corne D'abondance, Co.",France,Medium
10287,44,97,4268,41941,Shipped,4,10,2014,Cars,S12_3148,"Corrida Auto Replicas, Ltd",Spain,Large
10288,45,54.34,2445.3,41981,Shipped,4,12,2014,Cars,S12_3148,Euro Shopping Channel,Spain,Large
10289,39,100,3900,42031,In Process,1,1,2015,Cars,S12_3148,"Tokyo Collectables, Ltd",Japan,Medium
10290,35,98,3430,42051,Shipped,1,2,2015,Cars,S12_3148,Mini Gifts Distributors Ltd.,USA,Medium
10291,44,97,4268,42126,Shipped,2,5,2015,Cars,S12_3148,Giftware Inc ,USA,Large
10292,41,100,4100,41334,Shipped,1,3,2013,Cars,S12_3380,Cruz & Sons Co.,Philippines,Large
10293,36,98.82,3557.52,41403,Shipped,2,5,2013,Cars,S12_3380,Marseille Mini Autos,France,Medium
10294,46,98,4508,41456,Shipped,3,7,2013,Cars,S12_3380,Mini Gifts Distributors Ltd.,USA,Large
10295,28,97,2716,41519,Shipped,3,9,2013,Cars,S12_3380,Collectables For Less Inc.,USA,Medium
10296,32,100,4200,41556,Disputed,4,10,2013,Cars,S12_3380,Superz Retailers,USA,Large
10297,46,100,4600,41583,Shipped,4,11,2013,Cars,S12_3380,Mini Auto Werke,Austria,Large
10298,26,82.049,2548,41589,Shipped,4,11,2013,Cars,S12_3380,HFT Gifts,Norway,Medium
10299,37,97,3589,41595,Shipped,4,11,2013,Cars,S12_3380,"Toms Spezialitten, Ltd",Germany,Medium
10300,16,100,1600,41608,Shipped,4,11,2013,Cars,S12_3380,Euro Shopping Channel,Spain,Small
10301,38,100,3800,41656,Shipped,1,1,2014,Cars,S12_3380,Euro Shopping Channel,Spain,Medium
10302,23,97.82,2249.86,41691,Shipped,1,2,2014,Cars,S12_3380,"Vida Sport, Ltd",Switzerland,Small
10303,26,97,2522,41735,Shipped,2,4,2014,Cars,S12_3380,Danish Wholesale Imports,Denmark,Medium
10304,18,100,1800,41789,Shipped,2,5,2014,Cars,S12_3380,UK Toys Ltd.,UK,Small
10305,21,100,2100,41827,Disputed,3,7,2014,Cars,S12_3380,L'ordine Souveniers,Italy,Small
10306,45,98,4410,41852,Shipped,3,8,2014,Cars,S12_3380,Online Mini Collectables,USA,Large
10307,42,97,4074,41878,Shipped,3,8,2014,Cars,S12_3380,"Vida Sport, Ltd",Switzerland,Large
10308,25,100,2500,41549,Shipped,4,10,2013,Cars,S12_3380,"Blauer See Auto, Co.",Germany,Small
10309,23,100,2300,41929,Shipped,4,10,2014,Cars,S12_3380,"Toms Spezialitten, Ltd",Germany,Small
10310,33,98,3234,41945,In Process,4,11,2014,Cars,S12_3380,"Model Replicas, Co",Sweden,Medium
10311,43,80.63,3467.09,41955,Shipped,4,11,2014,Cars,S12_3380,Toysworld,USA,Large
10312,40,94.93,3797.2,41965,Shipped,4,11,2014,Cars,S12_3380,SSD Collectables,Austria,Medium
10313,33,95.73,3159.09,42011,Shipped,1,1,2015,Cars,S12_3380,Suominen Souveniers,Finland,Medium
10314,33,98,3234,42042,Shipped,1,2,2015,Cars,S12_3380,Boards & Toys Co.,USA,Medium
10315,22,69.38,1526.36,42063,Shipped,1,2,2015,Cars,S12_3380,Scandinavian Gift Ideas,Sweden,Small
10316,6,82.049,600,42139,In Process,2,5,2015,Cars,S12_3380,SSD Collectables,Austria,Small
10317,28,100,2800,41317,Shipped,1,2,2013,Cars,S12_3891,Danish Wholesale Imports,Denmark,Medium
10318,37,98,3626,41379,Shipped,2,4,2013,Cars,S12_3891,"Dragon Souveniers, Ltd.",Singapore,Medium
10319,39,97,3783,41492,Shipped,2,5,2013,Cars,S12_3891,Muscle Machine Inc,USA,Medium
10320,42,100,4200,41492,Shipped,3,8,2013,Cars,S12_3891,Mini Gifts Distributors Ltd.,USA,Large
10321,48,100,4800,41546,Shipped,3,9,2013,Cars,S12_3891,Euro Shopping Channel,Spain,Large
10322,25,98,2450,41568,Shipped,4,10,2013,Cars,S12_3891,"Dragon Souveniers, Ltd.",Singapore,Small
10323,47,97,4559,41581,Disputed,4,5,2013,Cars,S12_3891,L'ordine Souveniers,Italy,Large
10324,39,100,3900,41590,Shipped,4,11,2013,Cars,S12_3891,Mini Creations Ltd.,USA,Medium
10325,37,100,3700,41605,Shipped,4,11,2013,Cars,S12_3891,Super Scale Inc.,USA,Medium
10326,18,98,1764,41640,Shipped,1,1,2014,Cars,S12_3891,"Saveley & Henriot, Co.",France,Small
10327,24,97,2328,41679,Shipped,1,2,2014,Cars,S12_3891,"Clover Collections, Co.",Ireland,Small
10328,45,100,4500,41715,Shipped,1,3,2014,Cars,S12_3891,CAF Imports,Spain,Large
10329,26,100,2600,41765,Shipped,2,5,2014,Cars,S12_3891,Suominen Souveniers,Finland,Medium
10330,37,98,3626,41839,Shipped,NA,7,2014,Cars,S12_3891,DCCS Inc.,USA,Medium
10331,21,97,2037,41868,Shipped,3,8,2014,Cars,S12_3891,Mini Gifts Distributors Ltd.,USA,Small
10332,41,100,4100,41889,Disputed,3,9,2014,Cars,S12_3891,Amica Models & Co.,Italy,Large
10333,19,82.049,1900,41927,Shipped,4,5,2014,Cars,S12_3891,"AV Stores, Co.",UK,Small
10334,34,98,3332,41933,Shipped,4,10,2014,Cars,S12_3891,Heintze Collectables,Denmark,Medium
10335,21,97,2037,41945,Shipped,4,11,2014,Cars,S12_3891,Baani Imports,Norway,Small
10336,45,62.38,2807.1,41961,Shipped,4,11,2014,Cars,S12_3891,"La Corne D'abondance, Co.",France,Large
10337,25,100,2500,41975,In Process,4,12,2014,Cars,S12_3891,Muscle Machine Inc,USA,Small
10338,47,60.09,2824.23,41987,Shipped,4,12,2014,Cars,S12_3891,Super Toys,France,Large
10339,31,97,3007,42027,Shipped,1,1,2015,Cars,S12_3891,"Tokyo Collectables, Ltd",Japan,Medium
10340,30,94.35,2830.5,42050,Shipped,1,2,2015,Cars,S12_3891,Mini Gifts Distributors Ltd.,USA,Medium
10341,32,100,3200,42087,Shipped,1,3,2015,Cars,S12_3891,Mini Gifts Distributors Ltd.,USA,Medium
10342,20,98,2675.04,42128,Shipped,2,5,2015,Cars,S12_3891,Giftware Inc ,USA,Small
10343,36,86.38,3109.68,41333,In Process,1,2,2013,Cars,S12_3990,Cruz & Sons Co.,Philippines,Medium
10344,28,62.84,1759.52,41400,Shipped,2,5,2013,Cars,S12_3990,Marseille Mini Autos,France,Medium
10345,23,74.01,1702.23,41458,Shipped,3,7,2013,Cars,S12_3990,Mini Gifts Distributors Ltd.,USA,Small
10346,19,61.84,1174.96,41521,Shipped,3,9,2013,Cars,S12_3990,Collectables For Less Inc.,USA,Small
10347,32,70.42,1478.82,41554,Shipped,4,10,2013,Cars,S12_3990,Mind Games,USA,Small
10348,32,62.84,2010.88,41580,Shipped,4,11,2013,Cars,S12_3990,"Anna's Decorations, Ltd",Australia,Medium
10349,19,80.4,1527.6,41591,Shipped,4,11,2013,Classic Cars,S12_3990,HFT Gifts,Norway,Small
10350,28,62.64,1753.92,41597,Disputed,NA,11,2013,Cars,S12_3990,"Toms Spezialitten, Ltd",Germany,Medium
10351,41,79.99,3279.59,41607,Shipped,4,11,2013,Cars,S12_3990,Euro Shopping Channel,Spain,Large
10352,24,91.57,2197.68,41652,Shipped,1,1,2014,Cars,S12_3990,ACN ,France,Small
10353,36,76.41,2750.76,41693,Shipped,NA,2,2014,Cars,S12_3990,"Vida Sport, Ltd",Switzerland,Medium
10354,18,72.21,1299.78,41737,Shipped,2,4,2014,Cars,S12_3990,Danish Wholesale Imports,Denmark,Small
10355,22,87.17,1917.74,41788,Shipped,2,5,2014,Cars,S12_3990,UK Toys Ltd.,UK,Small
10356,31,75.61,2343.91,41824,Shipped,3,7,2014,Cars,S12_3990,L'ordine Souveniers,Italy,Medium
10357,37,82.79,3063.23,41854,Shipped,3,8,2014,Cars,S12_3990,Online Mini Collectables,USA,Medium
10358,39,67.43,2629.77,41880,Shipped,3,8,2014,Cars,S12_3990,"Vida Sport, Ltd",Switzerland,Medium
10359,19,73.61,1398.59,41548,Disputed,4,10,2013,Cars,S12_3990,"Blauer See Auto, Co.",Germany,Small
10360,45,80.4,3618,41926,Shipped,4,10,2014,Cars,S12_3990,"Toms Spezialitten, Ltd",Germany,Small
10361,37,72.42,2679.54,41947,Shipped,4,11,2014,Cars,S12_3990,"Model Replicas, Co",Sweden,Medium
10362,31,98,3038,41957,Shipped,4,11,2014,Cars,S12_3990,Toysworld,NA,Medium
10363,33,90.56,2988.48,41964,Shipped,4,11,2014,Cars,S12_3990,SSD Collectables,Austria,Medium
10364,30,80.62,2418.6,42008,In Process,1,1,2015,Cars,S12_3990,Suominen Souveniers,Finland,Medium
10365,23,66.83,1537.09,42045,Shipped,1,2,2015,Cars,S12_3990,FIN Corp.,Finland,Small
10366,34,68.26,2320.84,42065,Shipped,1,3,2015,Cars,S12_3990,Scandinavian Gift Ideas,Sweden,Medium
10367,31,87.17,2702.27,42138,Shipped,2,5,2015,Cars,S12_3990,SSD Collectables,Austria,Medium
10368,37,100,3700,41303,Shipped,1,1,2013,Buses,S12_4473,Euro Shopping Channel,Spain,Medium
10369,45,100,4500,41369,Shipped,2,4,2013,Buses,S12_4473,Classic Legends Inc.,USA,Large
10370,22,98,2675.04,41427,In Process,2,6,2013,Buses,S12_4473,Muscle Machine Inc,USA,Small
10371,18,97,1746,41484,Shipped,3,7,2013,Buses,S12_4473,Suominen Souveniers,Finland,Small
10372,20,100,2000,41536,Shipped,3,9,2013,Buses,S12_4473,"Oulu Toy Supplies, Inc.",Finland,Small
10373,47,100,4700,41570,Shipped,4,10,2013,Buses,S12_4473,"Dragon Souveniers, Ltd.",Singapore,Large
10374,24,98,2352,41570,Shipped,4,11,2013,Buses,S12_4473,NA,UK,Small
10375,34,97,3298,41589,Shipped,4,11,2013,Buses,S12_4473,"Iberia Gift Imports, Corp.",Spain,Medium
10376,45,100,4500,41601,Shipped,4,11,2013,Buses,S12_4473,Mini Classics,USA,Large
10377,33,98.54,3251.82,41618,Disputed,4,12,2013,Buses,S12_4473,Diecast Collectables,USA,Medium
10378,46,98,4508,41679,Shipped,1,2,2014,Buses,S12_4473,Signal Collectibles Ltd.,USA,Large
10379,33,97,3201,41706,Shipped,1,3,2014,Buses,S12_4473,Mini Gifts Distributors Ltd.,USA,Medium
10380,42,100,4200,41762,Shipped,2,5,2014,Buses,S12_4473,Euro Shopping Channel,Spain,Large
10381,45,100,4500,41806,Shipped,2,6,2014,Buses,S12_4473,Handji Gifts& Co,Singapore,Large
10382,29,95.17,2759.93,41839,Shipped,3,5,2014,Buses,S12_4473,Mini Gifts Distributors Ltd.,USA,Medium
10383,38,97,3686,41867,Shipped,3,8,2014,Buses,S12_4473,DCCS Inc.,USA,Medium
10384,17,100,1700,41888,Shipped,3,9,2014,Buses,S12_4473,Toysworld,USA,Small
10385,37,100,3700,41926,Shipped,4,10,2014,Buses,S12_4473,Marat Toys,USA,Medium
10386,43,98,4214,41933,Disputed,4,10,2014,Buses,S12_4473,Heintze Collectables,Denmark,Large
10387,23,55.38,1273.74,41945,Shipped,4,11,2014,Buses,S12_4473,Micro Games Inc,USA,Small
10388,34,100,3400,41961,Shipped,4,11,2014,Buses,S12_4473,"La Corne D'abondance, Co.",France,Medium
10389,47,100,4700,41975,Shipped,4,12,2014,Buses,S12_4473,Muscle Machine Inc,USA,Large
10390,32,62.16,2486.4,41982,Shipped,4,12,2014,Buses,S12_4473,Euro Shopping Channel,Spain,Medium
10391,46,32.71,1504.66,42024,In Process,1,1,2015,Buses,S12_4473,Mini Gifts Distributors Ltd.,USA,Large
10392,28,82.049,1836.24,42050,Shipped,1,2,2015,Buses,S12_4473,Mini Gifts Distributors Ltd.,USA,Medium
10393,53,100,5300,42128,Shipped,2,5,2015,Buses,S12_4473,Euro Shopping Channel,Spain,Large
10394,31,98,3038,42154,Shipped,2,5,2015,Buses,S12_4473,RGS Gifts,France,Medium
10395,33,97,3201,41333,Shipped,1,2,2013,Cars,S12_4675,Cruz & Sons Co.,Philippines,Medium
10396,16,100,1600,41400,Shipped,2,5,2013,Cars,S12_4675,Marseille Mini Autos,France,Small
10397,28,96.89,2712.92,41458,In Process,3,7,2013,Cars,S12_4675,Mini Gifts Distributors Ltd.,USA,Medium
10398,31,95.89,2972.59,41521,Shipped,3,9,2013,Cars,S12_4675,Collectables For Less Inc.,USA,Medium
10399,32,97,4559,41555,Shipped,4,10,2013,Cars,S12_4675,Superz Retailers,USA,Large
10400,37,100,3700,41580,Shipped,4,11,2013,Cars,S12_4675,Mini Auto Werke,Austria,Medium
10401,35,100,3500,41591,Shipped,4,11,2013,Cars,S12_4675,HFT Gifts,Norway,Medium
10402,25,98,2450,41597,Shipped,4,11,2013,Cars,S12_4675,Online Diecast Creations Co.,USA,Small
10403,44,97,4268,41607,Shipped,4,11,2013,Cars,S12_4675,Euro Shopping Channel,Spain,Large
10404,29,100,2900,41653,Disputed,1,1,2014,Cars,S12_4675,Euro Shopping Channel,Spain,Medium
10405,20,100,2000,41693,Shipped,1,2,2014,Cars,S12_4675,"Vida Sport, Ltd",Switzerland,Small
10406,19,91.28,1734.32,41740,Shipped,2,4,2014,Cars,S12_4675,"Oulu Toy Supplies, Inc.",Finland,Small
10407,38,97,3686,41788,Shipped,2,5,2014,Cars,S12_4675,UK Toys Ltd.,UK,Medium
10408,36,100,3600,41824,Shipped,3,7,2014,Cars,S12_4675,L'ordine Souveniers,Italy,Medium
10409,27,82.049,2700,41856,Shipped,3,8,2014,Cars,S12_4675,"Dragon Souveniers, Ltd.",Singapore,Medium
10410,21,98,2058,41880,Shipped,3,8,2014,Cars,S12_4675,"Vida Sport, Ltd",Switzerland,Small
10411,20,97,1940,41548,Shipped,4,10,2013,Cars,S12_4675,"Blauer See Auto, Co.",Germany,Small
10412,21,100,2100,41926,Shipped,4,10,2014,Cars,S12_4675,"Toms Spezialitten, Ltd",Germany,Small
10413,23,100,2300,41948,Disputed,4,11,2014,Cars,S12_4675,FunGift Corp.,USA,Small
10414,37,62.74,2321.38,41957,Shipped,4,11,2014,Cars,S12_4675,Toysworld,USA,Medium
10415,52,72.2,2675.04,41964,Shipped,4,11,2014,Cars,S12_4675,SSD Collectables,Austria,Large
10416,42,87.45,3672.9,42008,Shipped,1,1,2015,Cars,S12_4675,Suominen Souveniers,Finland,Large
10417,49,100,2675.04,42045,Shipped,1,2,2015,Cars,S12_4675,FIN Corp.,Finland,Large
10418,45,98,4410,42065,In Process,1,3,2015,Cars,S12_4675,Scandinavian Gift Ideas,Sweden,Large
10419,94,90.28,8486.32,42105,Shipped,2,4,2015,Cars,S12_4675,Mini Caravy,France,Large
10420,28,100,2800,42139,Shipped,2,5,2015,Cars,S12_4675,SSD Collectables,Austria,Medium
10421,34,100,3400,41304,Shipped,1,1,2013,Buses,S18_1097,Baani Imports,Norway,Medium
10422,47,98,4606,41358,Shipped,1,3,2013,Buses,S18_1097,Mini Gifts Distributors Ltd.,USA,Large
10423,35,97,3395,41419,Shipped,2,5,2013,Buses,S18_1097,"Corrida Auto Replicas, Ltd",Spain,Medium
10424,28,100,2800,41477,In Process,3,7,2013,Buses,S18_1097,Techno Toys,USA,Medium
10425,33,100,3300,41537,Shipped,3,9,2013,Buses,S18_1097,"Dragon Souveniers, Ltd.",Singapore,Medium
10426,34,97.17,3303.78,41567,Shipped,4,10,2013,Buses,S18_1097,Mini Auto Werke,Austria,Medium
10427,45,90.34,4065.3,41581,Shipped,4,11,2013,Buses,S18_1097,"Australian Gift Network, Co",Australia,Small
10428,17,95.84,1629.28,41589,Shipped,4,11,2013,Buses,S18_1097,"Classic Gift Ideas, Inc",USA,Small
10429,20,92.34,1846.8,41604,Shipped,4,11,2013,Buses,S18_1097,"Saveley & Henriot, Co.",France,Small
10430,32,98,3136,41612,Shipped,4,12,2013,Buses,S18_1097,Canadian Gift Exchange Network,Canada,Medium
10431,43,97,4171,41665,Disputed,1,1,2014,Buses,S18_1097,West Coast Collectables Co.,USA,Large
10432,28,100,2675.04,41706,Shipped,1,3,2014,Buses,S18_1097,Cambridge Collectables Co.,USA,Medium
10433,28,100,2800,41706,Shipped,2,5,2014,Buses,S18_1097,Super Scale Inc.,USA,Medium
10434,39,98,3822,41804,Shipped,2,6,2014,Buses,S18_1097,"Tokyo Collectables, Ltd",Japan,Medium
10435,40,93.84,3753.6,41836,Shipped,3,7,2014,Buses,S18_1097,Fast Toys Co.,Australia,Medium
10436,20,100,2000,41866,Shipped,3,5,2014,Buses,S18_1097,Amica Models & Co.,Italy,Small
10437,40,100,4000,41891,Shipped,3,9,2014,Buses,S18_1097,Scandinavian Gift Ideas,Sweden,Medium
10438,44,96,4224,41922,Shipped,4,10,2014,Buses,S18_1097,Auto Assoc. & Cie.,France,Large
10439,29,97,2813,41930,Shipped,4,10,2014,Buses,S18_1097,Mini Gifts Distributors Ltd.,USA,Medium
10440,18,100,1800,41945,Disputed,4,11,2014,Buses,S18_1097,Online Diecast Creations Co.,USA,Small
10441,28,39.25,1099,41962,Shipped,4,11,2014,Buses,S18_1097,Wonder Toys,USA,Medium
10442,40,47.6,1904,41971,Shipped,4,11,2014,Buses,S18_1097,AUS Toys Co.,Australia,Medium
10443,36,95,3420,41980,Shipped,4,12,2014,Buses,S18_1097,Mini Gifts Distributors Ltd.,USA,Medium
10444,23,100,2300,42022,Shipped,1,1,2015,Buses,S18_1097,"Anna's Decorations, Ltd",Australia,Small
10445,47,97,4559,42053,In Process,1,2,2015,Buses,S18_1097,Mind Games,USA,Large
10446,27,83.1,2243.7,42071,Shipped,1,3,2015,Buses,S18_1097,"Anna's Decorations, Ltd",Australia,Medium
10447,24,97,2675.04,42122,Shipped,2,4,2015,Buses,S18_1097,Quebec Home Shopping Network,Canada,Small
10448,50,100,5000,42153,Shipped,2,5,2015,Buses,S18_1097,Euro Shopping Channel,Spain,Large
10449,25,100,2500,41344,Shipped,1,3,2013,Cars,S18_1129,Motor Mint Distributors Inc.,USA,Small
10450,32,98,3136,41401,Shipped,2,5,2013,Cars,S18_1129,Marseille Mini Autos,France,Medium
10451,22,97,2134,41456,In Process,3,7,2013,Cars,S18_1129,Alpha Cognac,France,Small
10452,19,100,1900,41526,Shipped,3,5,2013,Cars,S18_1129,"Anna's Decorations, Ltd",Australia,Small
10453,27,100,2700,41565,Shipped,4,10,2013,Cars,S18_1129,Heintze Collectables,Denmark,Medium
10454,33,98,3234,41582,Shipped,4,11,2013,Cars,S18_1129,Quebec Home Shopping Network,Canada,Medium
10455,41,97,3977,41587,Shipped,4,11,2013,Cars,S18_1129,HFT Gifts,Norway,Large
10456,18,100,1800,41596,Shipped,4,11,2013,Cars,S18_1129,Online Diecast Creations Co.,USA,Small
10457,41,100,4100,41611,Shipped,4,12,2013,Cars,S18_1129,Muscle Machine Inc,USA,Large
10458,27,98,2646,41654,Disputed,1,1,2014,Cars,S18_1129,Euro Shopping Channel,Spain,Medium
10459,29,97,2813,41689,Shipped,1,2,2014,Cars,S18_1129,"Vida Sport, Ltd",Switzerland,Medium
10460,37,100,3700,41740,Shipped,2,4,2014,Cars,S18_1129,Osaka Souveniers Co.,Japan,Medium
10461,25,100,2500,41792,Shipped,2,6,2014,Cars,S18_1129,UK Toys Ltd.,UK,Small
10462,19,98,1862,41825,Shipped,3,7,2014,Cars,S18_1129,L'ordine Souveniers,Italy,Small
10463,31,97,3007,41854,Shipped,3,8,2014,Cars,S18_1129,Signal Gift Stores,USA,Medium
10464,37,100,3700,41879,Shipped,3,8,2014,Cars,S18_1129,"Vida Sport, Ltd",Switzerland,Medium
10465,36,100,3600,41553,Shipped,4,10,2013,Cars,S18_1129,"Norway Gifts By Mail, Co.",Norway,Medium
10466,35,98,3430,41927,Shipped,4,10,2014,Cars,S18_1129,"Toms Spezialitten, Ltd",Germany,Medium
10467,38,97,3686,41944,Disputed,4,11,2014,Cars,S18_1129,FunGift Corp.,USA,Medium
10468,42,100,4200,41958,Shipped,NA,11,2014,Cars,S18_1129,Motor Mint Distributors Inc.,USA,Large
10469,39,100,3900,41968,Shipped,4,11,2014,Cars,S18_1129,AUS Toys Co.,Australia,Medium
10470,41,95.6,3919.6,41981,Shipped,4,12,2014,Cars,S18_1129,TBN Toys,France,Large
10471,27,84.06,2269.62,42008,Shipped,1,1,2015,Cars,S18_1129,Mini Creations Ltd.,USA,Medium
10472,31,100,3100,42042,In Process,1,2,2015,Cars,S18_1129,FIN Corp.,Finland,Medium
10473,35,92.77,3246.95,42068,Shipped,1,3,2015,Classic Cars,S18_1129,Mini Gifts Distributors Ltd.,USA,Medium
10474,59,98,2675.04,42108,Shipped,2,4,2015,Cars,S18_1129,Danish Wholesale Imports,Denmark,Large
10475,32,97,2675.04,42138,Shipped,2,5,2015,Cars,S18_1129,SSD Collectables,Austria,Medium
10476,35,100,3500,41282,Shipped,1,1,2013,Classic Cars,S18_1342,Micro Games Inc,USA,Medium
10477,32,98.66,3157.12,41359,Shipped,1,3,2013,Classic Cars,S18_1342,Wonder Toys,USA,Medium
10478,30,98,2940,41414,In Process,2,5,2013,Classic Cars,S18_1342,AUS Toys Co.,Australia,Medium
10479,28,97,2716,41468,Shipped,3,5,2013,Classic Cars,S18_1342,Fast Toys Co.,Australia,Medium
10480,46,100,4600,41527,Shipped,3,9,2013,Classic Cars,S18_1342,Signal Collectibles Ltd.,USA,Large
10481,47,90.44,4250.68,41566,Shipped,4,10,2013,Classic Cars,S18_1342,Mind Games,USA,Large
10482,41,98,4018,41582,Shipped,4,11,2013,Classic Cars,S18_1342,Rovelli Gifts,Italy,Large
10483,22,84.33,1855.26,41587,Shipped,4,11,2013,Classic Cars,S18_1342,Mini Gifts Distributors Ltd.,USA,Small
10484,24,100,2400,41597,Shipped,4,11,2013,Classic Cars,S18_1342,"Australian Collectables, Ltd",Australia,Small
10485,35,100,3500,41612,Disputed,4,12,2013,Classic Cars,S18_1342,Euro Shopping Channel,Spain,Medium
10486,25,87.38,2184.5,41667,Shipped,1,1,2014,Classic Cars,S18_1342,West Coast Collectables Co.,USA,Small
10487,22,97,2134,41697,Shipped,1,2,2014,Classic Cars,S18_1342,"Saveley & Henriot, Co.",France,Small
10488,36,100,3600,41756,Shipped,2,4,2014,Classic Cars,S18_1342,Euro Shopping Channel,Spain,Medium
10489,33,94.55,3120.15,41799,Shipped,2,6,2014,Classic Cars,S18_1342,Danish Wholesale Imports,Denmark,Medium
10490,48,98,4704,41867,Shipped,3,8,2014,Classic Cars,S18_1342,Amica Models & Co.,Italy,Large
10491,35,97,3395,41882,Shipped,NA,8,2014,Classic Cars,S18_1342,HFT Gifts,Norway,Medium
10492,33,94.55,3120.15,41921,Shipped,4,10,2014,Classic Cars,S18_1342,Auto Assoc. & Cie.,France,Medium
10493,42,88.38,3711.96,41934,Shipped,4,10,2014,Classic Cars,S18_1342,Mini Gifts Distributors Ltd.,USA,Large
10494,41,84.3,3456.3,41946,Disputed,4,11,2014,Classic Cars,S18_1342,Online Diecast Creations Co.,USA,Small
10495,43,92.13,3961.59,41957,Shipped,4,11,2014,Classic Cars,S18_1342,"AV Stores, Co.",UK,Large
10496,38,35.11,1334.18,41970,Shipped,4,11,2014,Classic Cars,S18_1342,Signal Gift Stores,USA,Medium
10497,49,49.18,2409.82,41983,Shipped,4,12,2014,Classic Cars,S18_1342,TBN Toys,France,Large
10498,42,98,4116,42023,Shipped,1,1,2015,Classic Cars,S18_1342,Collectables For Less Inc.,USA,Large
10499,24,90.16,2163.84,42048,In Process,1,2,2015,Classic Cars,S18_1342,Euro Shopping Channel,Spain,Small
10500,31,82.049,3100,42070,Shipped,1,3,2015,Classic Cars,S18_1342,"Anna's Decorations, Ltd",Australia,Small
10501,50,82.049,4727.5,42155,Shipped,2,5,2015,Classic Cars,S18_1342,DCCS Inc.,USA,Large
10502,39,48.14,1877.46,41283,Shipped,1,1,2013,Classic Cars,S18_1367,Micro Games Inc,USA,Medium
10503,45,46.06,2072.7,41355,Shipped,1,3,2013,Classic Cars,S18_1367,Wonder Toys,USA,Large
10504,38,53.99,2051.62,41420,Shipped,2,5,2013,Classic Cars,S18_1367,"Corrida Auto Replicas, Ltd",Spain,Medium
10505,48,42.13,2022.24,41472,In Process,3,7,2013,Classic Cars,S18_1367,Fast Toys Co.,Australia,Large
10506,28,56.22,1574.16,41528,Shipped,3,9,2013,Classic Cars,S18_1367,Signal Collectibles Ltd.,USA,Medium
